Year,Sex,State,Industry,People,Weekly_Sum
2023,Female,Total,Total,6685700,8131860093
2023,Male,New South Wales,"Agriculture, Forestry and Fishing",54500,22966613.6
2023,Male,New South Wales,Mining,32200,82684615
2023,Male,New South Wales,Manufacturing,189300,319546708.3
2023,Male,New South Wales,"Electricity, Gas, Water and Waste Services",43000,93794152.3
2023,Male,New South Wales,Construction,361400,479051100.9
2023,Male,New South Wales,Wholesale Trade,75400,119049081.1
2023,Male,New South Wales,Retail Trade,201800,226465773.7
2023,Male,New South Wales,Accommodation and Food Services,139900,120320406.2
2023,Male,New South Wales,"Transport, Postal and Warehousing",164500,246028482.7
2023,Male,New South Wales,Information Media and Telecommunications,40100,91440036.4
2023,Male,New South Wales,Financial and Insurance Services,129500,351596279.7
2023,Male,New South Wales,"Rental, Hiring and Real Estate Services",38400,71424982.9
2023,Male,New South Wales,"Professional, Scientific and Technical Services",236200,470166323.4
2023,Male,New South Wales,Administrative and Support Services,65800,74200442.4
2023,Male,New South Wales,Public Administration and Safety,154600,285509353.4
2023,Male,New South Wales,Education and Training,97800,155415615.3
2023,Male,New South Wales,Health Care and Social Assistance,148800,247702087.7
2023,Male,New South Wales,Arts and Recreation Services,46800,48912686.7
2023,Male,New South Wales,Other Services,83400,104818016.9
2023,Male,New South Wales,Total,2301000,3630561330
2023,Male,Victoria,"Agriculture, Forestry and Fishing",46600,36982675.6
2023,Male,Victoria,Mining,9300,50369637.9
2023,Male,Victoria,Manufacturing,217200,342232938.8
2023,Male,Victoria,"Electricity, Gas, Water and Waste Services",31300,60734142.6
2023,Male,Victoria,Construction,292300,420311714.6
2023,Male,Victoria,Wholesale Trade,82400,140552873
2023,Male,Victoria,Retail Trade,169500,186253743.3
2023,Male,Victoria,Accommodation and Food Services,93500,60774298.9
2023,Male,Victoria,"Transport, Postal and Warehousing",150300,200401496.2
2023,Male,Victoria,Information Media and Telecommunications,31800,49681474.5
2023,Male,Victoria,Financial and Insurance Services,83100,175731228.7
2023,Male,Victoria,"Rental, Hiring and Real Estate Services",31100,28191879
2023,Male,Victoria,"Professional, Scientific and Technical Services",213000,402179617.7
2023,Male,Victoria,Administrative and Support Services,47300,54420650.5
2023,Male,Victoria,Public Administration and Safety,89600,185011176.6
2023,Male,Victoria,Education and Training,73300,120684288
2023,Male,Victoria,Health Care and Social Assistance,140900,224599961.8
2023,Male,Victoria,Arts and Recreation Services,37800,50737100.6
2023,Male,Victoria,Other Services,64200,70504020.7
2023,Male,Victoria,Total,1905300,2875743454
2023,Male,Queensland,"Agriculture, Forestry and Fishing",46400,32099847.6
2023,Male,Queensland,Mining,54000,142377041.9
2023,Male,Queensland,Manufacturing,127800,209892352.8
2023,Male,Queensland,"Electricity, Gas, Water and Waste Services",24300,43190826.1
2023,Male,Queensland,Construction,241000,366111069.9
2023,Male,Queensland,Wholesale Trade,61900,99038842.1
2023,Male,Queensland,Retail Trade,117400,117515743.4
2023,Male,Queensland,Accommodation and Food Services,87000,65964418.2
2023,Male,Queensland,"Transport, Postal and Warehousing",130100,190135132.2
2023,Male,Queensland,Information Media and Telecommunications,20500,24529729.3
2023,Male,Queensland,Financial and Insurance Services,43900,70860738.4
2023,Male,Queensland,"Rental, Hiring and Real Estate Services",19800,22616273.7
2023,Male,Queensland,"Professional, Scientific and Technical Services",120600,238669972.2
2023,Male,Queensland,Administrative and Support Services,43900,40171887.2
2023,Male,Queensland,Public Administration and Safety,84200,159407153.3
2023,Male,Queensland,Education and Training,69900,116200538.3
2023,Male,Queensland,Health Care and Social Assistance,109800,225972828.8
2023,Male,Queensland,Arts and Recreation Services,19700,20354474.3
2023,Male,Queensland,Other Services,65200,85799186.5
2023,Male,Queensland,Total,1472700,2284036746
2023,Male,South Australia,"Agriculture, Forestry and Fishing",30200,23459373.4
2023,Male,South Australia,Mining,10800,29942587.8
2023,Male,South Australia,Manufacturing,53800,77343121.6
2023,Male,South Australia,"Electricity, Gas, Water and Waste Services",9300,20721779.6
2023,Male,South Australia,Construction,65000,79023349.8
2023,Male,South Australia,Wholesale Trade,21500,32519097.7
2023,Male,South Australia,Retail Trade,39700,40916339.1
2023,Male,South Australia,Accommodation and Food Services,24300,16132017
2023,Male,South Australia,"Transport, Postal and Warehousing",36600,40359018.5
2023,Male,South Australia,Information Media and Telecommunications,7200,10041791.8
2023,Male,South Australia,Financial and Insurance Services,12200,23690513.7
2023,Male,South Australia,"Rental, Hiring and Real Estate Services",8900,21576487
2023,Male,South Australia,"Professional, Scientific and Technical Services",40800,71640130.2
2023,Male,South Australia,Administrative and Support Services,14500,12536111.3
2023,Male,South Australia,Public Administration and Safety,32400,62821455.3
2023,Male,South Australia,Education and Training,21900,36768432.7
2023,Male,South Australia,Health Care and Social Assistance,35200,48928718.3
2023,Male,South Australia,Arts and Recreation Services,8900,5656957.2
2023,Male,South Australia,Other Services,20900,19597319.7
2023,Male,South Australia,Total,497400,674006724.9
2023,Male,Western Australia,"Agriculture, Forestry and Fishing",18400,16711817.5
2023,Male,Western Australia,Mining,111800,343411887.5
2023,Male,Western Australia,Manufacturing,66800,114774657.7
2023,Male,Western Australia,"Electricity, Gas, Water and Waste Services",8800,21759356.9
2023,Male,Western Australia,Construction,133800,198983731.3
2023,Male,Western Australia,Wholesale Trade,34700,55868171.4
2023,Male,Western Australia,Retail Trade,62900,59824607.5
2023,Male,Western Australia,Accommodation and Food Services,37600,32057489.9
2023,Male,Western Australia,"Transport, Postal and Warehousing",64300,81519450.2
2023,Male,Western Australia,Information Media and Telecommunications,9200,15640551.1
2023,Male,Western Australia,Financial and Insurance Services,16700,38033041.8
2023,Male,Western Australia,"Rental, Hiring and Real Estate Services",14100,21710216.6
2023,Male,Western Australia,"Professional, Scientific and Technical Services",72500,155753656.9
2023,Male,Western Australia,Administrative and Support Services,18200,19998428.9
2023,Male,Western Australia,Public Administration and Safety,39100,77617782.9
2023,Male,Western Australia,Education and Training,29900,45231792.5
2023,Male,Western Australia,Health Care and Social Assistance,38600,82644579.4
2023,Male,Western Australia,Arts and Recreation Services,16200,18384323.2
2023,Male,Western Australia,Other Services,39200,48056054.1
2023,Male,Western Australia,Total,828800,1427286757
2023,Male,Tasmania,"Agriculture, Forestry and Fishing",10100,9908431.8
2023,Male,Tasmania,Mining,3400,8292192.5
2023,Male,Tasmania,Manufacturing,14500,21488998.2
2023,Male,Tasmania,"Electricity, Gas, Water and Waste Services",3800,8811771.1
2023,Male,Tasmania,Construction,21800,24419976.8
2023,Male,Tasmania,Wholesale Trade,3400,3324556.1
2023,Male,Tasmania,Retail Trade,10900,10130019.2
2023,Male,Tasmania,Accommodation and Food Services,10400,7828201.2
2023,Male,Tasmania,"Transport, Postal and Warehousing",10200,13415736.3
2023,Male,Tasmania,Information Media and Telecommunications,1100,2047523.8
2023,Male,Tasmania,Financial and Insurance Services,2900,4057918.9
2023,Male,Tasmania,"Rental, Hiring and Real Estate Services",1300,3568500.1
2023,Male,Tasmania,"Professional, Scientific and Technical Services",9800,13900513.3
2023,Male,Tasmania,Administrative and Support Services,5400,3308643.1
2023,Male,Tasmania,Public Administration and Safety,11000,18465435.5
2023,Male,Tasmania,Education and Training,10700,16279704
2023,Male,Tasmania,Health Care and Social Assistance,10200,14527515.5
2023,Male,Tasmania,Arts and Recreation Services,1500,2200386.5
2023,Male,Tasmania,Other Services,7000,7144881.8
2023,Male,Tasmania,Total,148700,195563391.3
2023,Male,Northern Territory,"Agriculture, Forestry and Fishing",500,367791
2023,Male,Northern Territory,Mining,2900,7298323.6
2023,Male,Northern Territory,Manufacturing,1900,3221590.1
2023,Male,Northern Territory,"Electricity, Gas, Water and Waste Services",1600,2458757.4
2023,Male,Northern Territory,Construction,9600,13984326.6
2023,Male,Northern Territory,Wholesale Trade,1900,3219014.6
2023,Male,Northern Territory,Retail Trade,3900,4476972
2023,Male,Northern Territory,Accommodation and Food Services,5800,5963494.9
2023,Male,Northern Territory,"Transport, Postal and Warehousing",5900,11844700.4
2023,Male,Northern Territory,Information Media and Telecommunications,600,1329091.8
2023,Male,Northern Territory,Financial and Insurance Services,800,1564812.1
2023,Male,Northern Territory,"Rental, Hiring and Real Estate Services",700,848711.5
2023,Male,Northern Territory,"Professional, Scientific and Technical Services",5200,6830979.5
2023,Male,Northern Territory,Administrative and Support Services,1700,2523605.8
2023,Male,Northern Territory,Public Administration and Safety,9300,16694036.4
2023,Male,Northern Territory,Education and Training,3000,5216308.2
2023,Male,Northern Territory,Health Care and Social Assistance,6100,11348252.4
2023,Male,Northern Territory,Arts and Recreation Services,1800,2081765.2
2023,Male,Northern Territory,Other Services,3600,5194836.1
2023,Male,Northern Territory,Total,66600,106726975.8
2023,Male,Australian Capital Territory,"Agriculture, Forestry and Fishing",0,0
2023,Male,Australian Capital Territory,Mining,0,0
2023,Male,Australian Capital Territory,Manufacturing,2700,2669870.4
2023,Male,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",1000,3809933.6
2023,Male,Australian Capital Territory,Construction,12300,15830723.9
2023,Male,Australian Capital Territory,Wholesale Trade,4500,7595265.6
2023,Male,Australian Capital Territory,Retail Trade,9300,8326766
2023,Male,Australian Capital Territory,Accommodation and Food Services,10800,9599849
2023,Male,Australian Capital Territory,"Transport, Postal and Warehousing",3100,4915752.8
2023,Male,Australian Capital Territory,Information Media and Telecommunications,1900,1798881.6
2023,Male,Australian Capital Territory,Financial and Insurance Services,2100,6339723.9
2023,Male,Australian Capital Territory,"Rental, Hiring and Real Estate Services",2600,3468335.9
2023,Male,Australian Capital Territory,"Professional, Scientific and Technical Services",21500,48790547.5
2023,Male,Australian Capital Territory,Administrative and Support Services,2700,5012648.8
2023,Male,Australian Capital Territory,Public Administration and Safety,38400,78093761
2023,Male,Australian Capital Territory,Education and Training,8200,17646378
2023,Male,Australian Capital Territory,Health Care and Social Assistance,8600,10780243
2023,Male,Australian Capital Territory,Arts and Recreation Services,1800,1607213.3
2023,Male,Australian Capital Territory,Other Services,5300,5213590.2
2023,Male,Australian Capital Territory,Total,135500,233558145.9
2023,Male,Total,"Agriculture, Forestry and Fishing",204800,150274779.9
2023,Male,Total,Mining,226500,676959464.8
2023,Male,Total,Manufacturing,670600,1084099482
2023,Male,Total,"Electricity, Gas, Water and Waste Services",122300,250433852
2023,Male,Total,Construction,1139100,1590540601
2023,Male,Total,Wholesale Trade,284000,453770244.3
2023,Male,Total,Retail Trade,613800,651182131.8
2023,Male,Total,Accommodation and Food Services,407900,317791527.6
2023,Male,Total,"Transport, Postal and Warehousing",567200,794585094.1
2023,Male,Total,Information Media and Telecommunications,114700,197413830.6
2023,Male,Total,Financial and Insurance Services,289400,669618918.1
2023,Male,Total,"Rental, Hiring and Real Estate Services",115700,172586139.2
2023,Male,Total,"Professional, Scientific and Technical Services",715100,1416609505
2023,Male,Total,Administrative and Support Services,198400,205434477.1
2023,Male,Total,Public Administration and Safety,451100,886363574.7
2023,Male,Total,Education and Training,316000,514286730.7
2023,Male,Total,Health Care and Social Assistance,501400,875251685.8
2023,Male,Total,Arts and Recreation Services,132700,147507442.1
2023,Male,Total,Other Services,284800,352123605.3
2023,Male,Total,Total,7359500,11444420961
2023,Total,New South Wales,"Agriculture, Forestry and Fishing",80900,35998354.1
