Year,Sex,State,Industry,Weekly_Sum
2022,Male,Western Australia,Administrative and Support Services,25937997.1
2022,Male,Western Australia,Public Administration and Safety,91180493.9
2022,Male,Western Australia,Education and Training,49566628.9
2022,Male,Western Australia,Health Care and Social Assistance,69522957.1
2022,Male,Western Australia,Arts and Recreation Services,10343534.2
2022,Male,Western Australia,Other Services,59849962.1
2022,Male,Western Australia,Total,1403445473
2022,Male,Tasmania,"Agriculture, Forestry and Fishing",8194267.2
2022,Male,Tasmania,Mining,7238674.6
2022,Male,Tasmania,Manufacturing,19670743.2
2022,Male,Tasmania,"Electricity, Gas, Water and Waste Services",6648895.2
2022,Male,Tasmania,Construction,22099927.9
2022,Male,Tasmania,Wholesale Trade,3549556.2
2022,Male,Tasmania,Retail Trade,12254744.4
2022,Male,Tasmania,Accommodation and Food Services,6390079.7
2022,Male,Tasmania,"Transport, Postal and Warehousing",11526217.3
2022,Male,Tasmania,Information Media and Telecommunications,2694958.9
2022,Male,Tasmania,Financial and Insurance Services,4524470.1
2022,Male,Tasmania,"Rental, Hiring and Real Estate Services",2213996.9
2022,Male,Tasmania,"Professional, Scientific and Technical Services",18599192.2
2022,Male,Tasmania,Administrative and Support Services,2585197.7
2022,Male,Tasmania,Public Administration and Safety,13836968.6
2022,Male,Tasmania,Education and Training,11184367.4
2022,Male,Tasmania,Health Care and Social Assistance,17081850
2022,Male,Tasmania,Arts and Recreation Services,1131087
2022,Male,Tasmania,Other Services,4054607.9
2022,Male,Tasmania,Total,178526684.1
2022,Male,Northern Territory,"Agriculture, Forestry and Fishing",2127368
2022,Male,Northern Territory,Mining,8734076.7
2022,Male,Northern Territory,Manufacturing,5064017
2022,Male,Northern Territory,"Electricity, Gas, Water and Waste Services",4655786.3
2022,Male,Northern Territory,Construction,12804326.9
2022,Male,Northern Territory,Wholesale Trade,3440962
2022,Male,Northern Territory,Retail Trade,6052133.4
2022,Male,Northern Territory,Accommodation and Food Services,5088240.6
2022,Male,Northern Territory,"Transport, Postal and Warehousing",6687403.7
2022,Male,Northern Territory,Information Media and Telecommunications,1196005
2022,Male,Northern Territory,Financial and Insurance Services,1083056
2022,Male,Northern Territory,"Rental, Hiring and Real Estate Services",2132858.6
2022,Male,Northern Territory,"Professional, Scientific and Technical Services",7375290.9
2022,Male,Northern Territory,Administrative and Support Services,1555959.6
2022,Male,Northern Territory,Public Administration and Safety,13988870.1
2022,Male,Northern Territory,Education and Training,4898081.9
2022,Male,Northern Territory,Health Care and Social Assistance,8800556.7
2022,Male,Northern Territory,Arts and Recreation Services,2538865.7
2022,Male,Northern Territory,Other Services,7870191.9
2022,Male,Northern Territory,Total,104168453.4
2022,Male,Australian Capital Territory,"Agriculture, Forestry and Fishing",0
2022,Male,Australian Capital Territory,Mining,1667032.3
2022,Male,Australian Capital Territory,Manufacturing,4891380.5
2022,Male,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",1182609.7
2022,Male,Australian Capital Territory,Construction,22052967.6
2022,Male,Australian Capital Territory,Wholesale Trade,482212.4
2022,Male,Australian Capital Territory,Retail Trade,9204501.4
2022,Male,Australian Capital Territory,Accommodation and Food Services,4514428.1
2022,Male,Australian Capital Territory,"Transport, Postal and Warehousing",6157716.3
2022,Male,Australian Capital Territory,Information Media and Telecommunications,3430014.8
2022,Male,Australian Capital Territory,Financial and Insurance Services,3256174.8
2022,Male,Australian Capital Territory,"Rental, Hiring and Real Estate Services",1146030.8
2022,Male,Australian Capital Territory,"Professional, Scientific and Technical Services",66661371.5
2022,Male,Australian Capital Territory,Administrative and Support Services,3170144.6
2022,Male,Australian Capital Territory,Public Administration and Safety,62166967.1
2022,Male,Australian Capital Territory,Education and Training,13545994.1
2022,Male,Australian Capital Territory,Health Care and Social Assistance,17386694
2022,Male,Australian Capital Territory,Arts and Recreation Services,4387078.4
2022,Male,Australian Capital Territory,Other Services,7118463.3
2022,Male,Australian Capital Territory,Total,233649469.7
2022,Male,Total,"Agriculture, Forestry and Fishing",167057432.5
2022,Male,Total,Mining,634410799.8
2022,Male,Total,Manufacturing,943342285.8
2022,Male,Total,"Electricity, Gas, Water and Waste Services",262406296.1
2022,Male,Total,Construction,1468603287
2022,Male,Total,Wholesale Trade,436084667
2022,Male,Total,Retail Trade,640549757.1
2022,Male,Total,Accommodation and Food Services,321369759.9
2022,Male,Total,"Transport, Postal and Warehousing",754462430.9
2022,Male,Total,Information Media and Telecommunications,223521644.2
2022,Male,Total,Financial and Insurance Services,561347795.6
2022,Male,Total,"Rental, Hiring and Real Estate Services",177810386.9
2022,Male,Total,"Professional, Scientific and Technical Services",1420529191
2022,Male,Total,Administrative and Support Services,216691524.5
2022,Male,Total,Public Administration and Safety,814652315
2022,Male,Total,Education and Training,483249274.3
2022,Male,Total,Health Care and Social Assistance,772980142.5
2022,Male,Total,Arts and Recreation Services,130787461.4
2022,Male,Total,Other Services,395908973.9
2022,Male,Total,Total,10816519927
2022,Total,New South Wales,"Agriculture, Forestry and Fishing",42044309
2022,Total,New South Wales,Mining,84347589.2
2022,Total,New South Wales,Manufacturing,341668939
2022,Total,New South Wales,"Electricity, Gas, Water and Waste Services",84522557.9
2022,Total,New South Wales,Construction,525415754.9
2022,Total,New South Wales,Wholesale Trade,202271998.6
2022,Total,New South Wales,Retail Trade,388760909.3
2022,Total,New South Wales,Accommodation and Food Services,201097919.2
2022,Total,New South Wales,"Transport, Postal and Warehousing",312270857
2022,Total,New South Wales,Information Media and Telecommunications,190297380.1
2022,Total,New South Wales,Financial and Insurance Services,460411675
2022,Total,New South Wales,"Rental, Hiring and Real Estate Services",118063918.5
2022,Total,New South Wales,"Professional, Scientific and Technical Services",786257068.9
2022,Total,New South Wales,Administrative and Support Services,152422683.5
2022,Total,New South Wales,Public Administration and Safety,426294074.6
2022,Total,New South Wales,Education and Training,474887789.1
2022,Total,New South Wales,Health Care and Social Assistance,806863218.1
2022,Total,New South Wales,Arts and Recreation Services,70697356.2
2022,Total,New South Wales,Other Services,180273327.6
2022,Total,New South Wales,Total,5808344757
2022,Total,Victoria,"Agriculture, Forestry and Fishing",74641918
2022,Total,Victoria,Mining,17584624.4
2022,Total,Victoria,Manufacturing,376021387.2
2022,Total,Victoria,"Electricity, Gas, Water and Waste Services",93297317.8
2022,Total,Victoria,Construction,412467466.6
2022,Total,Victoria,Wholesale Trade,179519090.9
2022,Total,Victoria,Retail Trade,308375572.7
2022,Total,Victoria,Accommodation and Food Services,146509703.9
2022,Total,Victoria,"Transport, Postal and Warehousing",260258361.6
2022,Total,Victoria,Information Media and Telecommunications,77579216.5
2022,Total,Victoria,Financial and Insurance Services,326926729.9
2022,Total,Victoria,"Rental, Hiring and Real Estate Services",92471618.8
2022,Total,Victoria,"Professional, Scientific and Technical Services",577535570.5
2022,Total,Victoria,Administrative and Support Services,94629200.9
2022,Total,Victoria,Public Administration and Safety,324877958.8
2022,Total,Victoria,Education and Training,423821086.4
2022,Total,Victoria,Health Care and Social Assistance,660673143.7
2022,Total,Victoria,Arts and Recreation Services,60218973.7
2022,Total,Victoria,Other Services,127464432.6
2022,Total,Victoria,Total,4631594227
2022,Total,Queensland,"Agriculture, Forestry and Fishing",35964874.4
2022,Total,Queensland,Mining,175707607.9
2022,Total,Queensland,Manufacturing,261577596.5
2022,Total,Queensland,"Electricity, Gas, Water and Waste Services",58595854.8
2022,Total,Queensland,Construction,401454540.6
2022,Total,Queensland,Wholesale Trade,99352632.8
2022,Total,Queensland,Retail Trade,257459093
2022,Total,Queensland,Accommodation and Food Services,128597620.9
2022,Total,Queensland,"Transport, Postal and Warehousing",178520450.2
2022,Total,Queensland,Information Media and Telecommunications,22612834
2022,Total,Queensland,Financial and Insurance Services,111933522.8
2022,Total,Queensland,"Rental, Hiring and Real Estate Services",54235083.3
2022,Total,Queensland,"Professional, Scientific and Technical Services",373732782.7
2022,Total,Queensland,Administrative and Support Services,92922531.7
2022,Total,Queensland,Public Administration and Safety,281768798.2
2022,Total,Queensland,Education and Training,294158466.8
2022,Total,Queensland,Health Care and Social Assistance,582013914.1
2022,Total,Queensland,Arts and Recreation Services,43132758.1
2022,Total,Queensland,Other Services,124754325.3
2022,Total,Queensland,Total,3615632255
2022,Total,South Australia,"Agriculture, Forestry and Fishing",28381426.8
2022,Total,South Australia,Mining,36439544
2022,Total,South Australia,Manufacturing,92704652.2
2022,Total,South Australia,"Electricity, Gas, Water and Waste Services",17029707.3
2022,Total,South Australia,Construction,89876113.5
2022,Total,South Australia,Wholesale Trade,33167266.6
2022,Total,South Australia,Retail Trade,78150362.5
2022,Total,South Australia,Accommodation and Food Services,28413098.6
2022,Total,South Australia,"Transport, Postal and Warehousing",51423228.8
2022,Total,South Australia,Information Media and Telecommunications,16361906.9
2022,Total,South Australia,Financial and Insurance Services,49189474.2
2022,Total,South Australia,"Rental, Hiring and Real Estate Services",16600809.7
2022,Total,South Australia,"Professional, Scientific and Technical Services",108581389.7
2022,Total,South Australia,Administrative and Support Services,23860972.5
2022,Total,South Australia,Public Administration and Safety,96828226.3
2022,Total,South Australia,Education and Training,87492387.4
2022,Total,South Australia,Health Care and Social Assistance,187240569.5
2022,Total,South Australia,Arts and Recreation Services,5717053.3
2022,Total,South Australia,Other Services,33359248.5
2022,Total,South Australia,Total,1076852602
2022,Total,Western Australia,"Agriculture, Forestry and Fishing",16039204.7
2022,Total,Western Australia,Mining,401742846.3
2022,Total,Western Australia,Manufacturing,124055107.9
2022,Total,Western Australia,"Electricity, Gas, Water and Waste Services",56711804
2022,Total,Western Australia,Construction,166874202.1
2022,Total,Western Australia,Wholesale Trade,57800892.4
2022,Total,Western Australia,Retail Trade,113993939.6
2022,Total,Western Australia,Accommodation and Food Services,77877633.4
2022,Total,Western Australia,"Transport, Postal and Warehousing",124559951
2022,Total,Western Australia,Information Media and Telecommunications,17008318.6
2022,Total,Western Australia,Financial and Insurance Services,51499337.4
2022,Total,Western Australia,"Rental, Hiring and Real Estate Services",37843039.1
2022,Total,Western Australia,"Professional, Scientific and Technical Services",218911830.1
2022,Total,Western Australia,Administrative and Support Services,47928425.8
2022,Total,Western Australia,Public Administration and Safety,172831256.8
2022,Total,Western Australia,Education and Training,156043173.9
2022,Total,Western Australia,Health Care and Social Assistance,247359778.5
2022,Total,Western Australia,Arts and Recreation Services,21976085.2
2022,Total,Western Australia,Other Services,69285940.7
2022,Total,Western Australia,Total,2177766268
2022,Total,Tasmania,"Agriculture, Forestry and Fishing",10881776.9
2022,Total,Tasmania,Mining,7365044.6
2022,Total,Tasmania,Manufacturing,23663658.9
2022,Total,Tasmania,"Electricity, Gas, Water and Waste Services",10670630.8
2022,Total,Tasmania,Construction,23365600.2
2022,Total,Tasmania,Wholesale Trade,5409427.3
2022,Total,Tasmania,Retail Trade,22431073.2
2022,Total,Tasmania,Accommodation and Food Services,14941937.4
2022,Total,Tasmania,"Transport, Postal and Warehousing",12892853.3
2022,Total,Tasmania,Information Media and Telecommunications,4441951.4
2022,Total,Tasmania,Financial and Insurance Services,10714002.1
2022,Total,Tasmania,"Rental, Hiring and Real Estate Services",4702054.4
2022,Total,Tasmania,"Professional, Scientific and Technical Services",26705276.7
2022,Total,Tasmania,Administrative and Support Services,5868160.5
2022,Total,Tasmania,Public Administration and Safety,27221990.9
2022,Total,Tasmania,Education and Training,34736443.4
2022,Total,Tasmania,Health Care and Social Assistance,53134180.8
2022,Total,Tasmania,Arts and Recreation Services,3923439.1
2022,Total,Tasmania,Other Services,8078540.8
2022,Total,Tasmania,Total,309269770.3
2022,Total,Northern Territory,"Agriculture, Forestry and Fishing",1578109.8
2022,Total,Northern Territory,Mining,12699519.1
2022,Total,Northern Territory,Manufacturing,5291383.9
2022,Total,Northern Territory,"Electricity, Gas, Water and Waste Services",5488413.4
2022,Total,Northern Territory,Construction,15737452.1
2022,Total,Northern Territory,Wholesale Trade,3483526.1
2022,Total,Northern Territory,Retail Trade,10121224.8
2022,Total,Northern Territory,Accommodation and Food Services,8256388.8
2022,Total,Northern Territory,"Transport, Postal and Warehousing",8439830.9
2022,Total,Northern Territory,Information Media and Telecommunications,1797244.6
2022,Total,Northern Territory,Financial and Insurance Services,1153462
2022,Total,Northern Territory,"Rental, Hiring and Real Estate Services",3503464.5
2022,Total,Northern Territory,"Professional, Scientific and Technical Services",11809629.5
2022,Total,Northern Territory,Administrative and Support Services,5137501.9
2022,Total,Northern Territory,Public Administration and Safety,33855291.3
2022,Total,Northern Territory,Education and Training,15431960.7
2022,Total,Northern Territory,Health Care and Social Assistance,23380355.8
2022,Total,Northern Territory,Arts and Recreation Services,3415369.1
2022,Total,Northern Territory,Other Services,11058150.5
2022,Total,Northern Territory,Total,180360817.5
2022,Total,Australian Capital Territory,"Agriculture, Forestry and Fishing",678488.6
2022,Total,Australian Capital Territory,Mining,1667032.3
2022,Total,Australian Capital Territory,Manufacturing,4635850.7
2022,Total,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",1182609.7
2022,Total,Australian Capital Territory,Construction,22928590.1
2022,Total,Australian Capital Territory,Wholesale Trade,482212.4
2022,Total,Australian Capital Territory,Retail Trade,15997009.2
2022,Total,Australian Capital Territory,Accommodation and Food Services,9753356.8
2022,Total,Australian Capital Territory,"Transport, Postal and Warehousing",5162172
2022,Total,Australian Capital Territory,Information Media and Telecommunications,3315627.6
2022,Total,Australian Capital Territory,Financial and Insurance Services,6615121
2022,Total,Australian Capital Territory,"Rental, Hiring and Real Estate Services",5064291.1
2022,Total,Australian Capital Territory,"Professional, Scientific and Technical Services",88307579.9
2022,Total,Australian Capital Territory,Administrative and Support Services,7453344.6
2022,Total,Australian Capital Territory,Public Administration and Safety,137877413.2
2022,Total,Australian Capital Territory,Education and Training,33952004.2
2022,Total,Australian Capital Territory,Health Care and Social Assistance,45558510.8
2022,Total,Australian Capital Territory,Arts and Recreation Services,5364181.4
2022,Total,Australian Capital Territory,Other Services,9271969.8
2022,Total,Australian Capital Territory,Total,418218240
2022,Total,Total,"Agriculture, Forestry and Fishing",201795706.3
2022,Total,Total,Mining,739500280.2
2022,Total,Total,Manufacturing,1230431960
2022,Total,Total,"Electricity, Gas, Water and Waste Services",312648095.5
2022,Total,Total,Construction,1660002728
2022,Total,Total,Wholesale Trade,587935396.2
2022,Total,Total,Retail Trade,1195439146
2022,Total,Total,Accommodation and Food Services,612347632.4
2022,Total,Total,"Transport, Postal and Warehousing",949496953.7
2022,Total,Total,Information Media and Telecommunications,344494635.4
2022,Total,Total,Financial and Insurance Services,1015671471
2022,Total,Total,"Rental, Hiring and Real Estate Services",335038519.2
2022,Total,Total,"Professional, Scientific and Technical Services",2184706831
2022,Total,Total,Administrative and Support Services,423854359.4
2022,Total,Total,Public Administration and Safety,1504499149
2022,Total,Total,Education and Training,1533448874
2022,Total,Total,Health Care and Social Assistance,2620924086
2022,Total,Total,Arts and Recreation Services,219388912.6
2022,Total,Total,Other Services,555989558.8
2022,Total,Total,Total,18214180474
2023,Female,New South Wales,"Agriculture, Forestry and Fishing",5776710.2
2023,Female,New South Wales,Mining,7627357
2023,Female,New South Wales,Manufacturing,111525933.5
2023,Female,New South Wales,"Electricity, Gas, Water and Waste Services",25901446.5
2023,Female,New South Wales,Construction,59028492.5
2023,Female,New South Wales,Wholesale Trade,53758483.1
2023,Female,New South Wales,Retail Trade,213107750.3
2023,Female,New South Wales,Accommodation and Food Services,97305635.3
2023,Female,New South Wales,"Transport, Postal and Warehousing",67251981.6
2023,Female,New South Wales,Information Media and Telecommunications,39837840.8
2023,Female,New South Wales,Financial and Insurance Services,200316880.1
2023,Female,New South Wales,"Rental, Hiring and Real Estate Services",47359636.7
2023,Female,New South Wales,"Professional, Scientific and Technical Services",326088282
2023,Female,New South Wales,Administrative and Support Services,77284353.8
2023,Female,New South Wales,Public Administration and Safety,236182020.7
2023,Female,New South Wales,Education and Training,353554506.7
2023,Female,New South Wales,Health Care and Social Assistance,605241705.8
2023,Female,New South Wales,Arts and Recreation Services,25391038.3
2023,Female,New South Wales,Other Services,51432061.4
2023,Female,New South Wales,Total,2602552417
2023,Female,Victoria,"Agriculture, Forestry and Fishing",20177510.1
2023,Female,Victoria,Mining,5286898.6
2023,Female,Victoria,Manufacturing,134536644.3
2023,Female,Victoria,"Electricity, Gas, Water and Waste Services",26573649.6
2023,Female,Victoria,Construction,38917880.8
2023,Female,Victoria,Wholesale Trade,55645105.5
2023,Female,Victoria,Retail Trade,152426735.8
2023,Female,Victoria,Accommodation and Food Services,80269958.6
2023,Female,Victoria,"Transport, Postal and Warehousing",61169989.3
2023,Female,Victoria,Information Media and Telecommunications,31893443.3
2023,Female,Victoria,Financial and Insurance Services,135342763.4
2023,Female,Victoria,"Rental, Hiring and Real Estate Services",40044743.7
2023,Female,Victoria,"Professional, Scientific and Technical Services",226022153.9
2023,Female,Victoria,Administrative and Support Services,59194394.7
2023,Female,Victoria,Public Administration and Safety,151690330.8
2023,Female,Victoria,Education and Training,264412373.6
2023,Female,Victoria,Health Care and Social Assistance,550418425.3
2023,Female,Victoria,Arts and Recreation Services,31829481
2023,Female,Victoria,Other Services,36858666.2
2023,Female,Victoria,Total,2095048316
2023,Female,Queensland,"Agriculture, Forestry and Fishing",10185882.9
2023,Female,Queensland,Mining,32276924.4
2023,Female,Queensland,Manufacturing,53995700.3
2023,Female,Queensland,"Electricity, Gas, Water and Waste Services",19104410.6
2023,Female,Queensland,Construction,40612922.8
2023,Female,Queensland,Wholesale Trade,39323433.9
2023,Female,Queensland,Retail Trade,107661195.9
2023,Female,Queensland,Accommodation and Food Services,71468803.9
2023,Female,Queensland,"Transport, Postal and Warehousing",48404830.1
2023,Female,Queensland,Information Media and Telecommunications,6183808.2
2023,Female,Queensland,Financial and Insurance Services,57399874.7
2023,Female,Queensland,"Rental, Hiring and Real Estate Services",18594956.9
2023,Female,Queensland,"Professional, Scientific and Technical Services",148938526.9
2023,Female,Queensland,Administrative and Support Services,47037720
2023,Female,Queensland,Public Administration and Safety,155737125.8
2023,Female,Queensland,Education and Training,247607337.6
2023,Female,Queensland,Health Care and Social Assistance,456312536.8
2023,Female,Queensland,Arts and Recreation Services,13759145.8
2023,Female,Queensland,Other Services,44855906.5
2023,Female,Queensland,Total,1627082918
2023,Female,South Australia,"Agriculture, Forestry and Fishing",9961919.4
2023,Female,South Australia,Mining,7756613
2023,Female,South Australia,Manufacturing,22246843.3
2023,Female,South Australia,"Electricity, Gas, Water and Waste Services",6323817.7
2023,Female,South Australia,Construction,18589032.5
2023,Female,South Australia,Wholesale Trade,10160681.8
2023,Female,South Australia,Retail Trade,43814607.2
2023,Female,South Australia,Accommodation and Food Services,18076901.1
2023,Female,South Australia,"Transport, Postal and Warehousing",9951113.2
2023,Female,South Australia,Information Media and Telecommunications,3345934
2023,Female,South Australia,Financial and Insurance Services,21787501.5
2023,Female,South Australia,"Rental, Hiring and Real Estate Services",4118318.9
2023,Female,South Australia,"Professional, Scientific and Technical Services",36152878.4
2023,Female,South Australia,Administrative and Support Services,10694197.2
2023,Female,South Australia,Public Administration and Safety,58583498.6
2023,Female,South Australia,Education and Training,63489305.9
2023,Female,South Australia,Health Care and Social Assistance,147333648.1
2023,Female,South Australia,Arts and Recreation Services,4982777
2023,Female,South Australia,Other Services,7107305.8
2023,Female,South Australia,Total,499842975.6
2023,Female,Western Australia,"Agriculture, Forestry and Fishing",11070488
2023,Female,Western Australia,Mining,77713682.5
2023,Female,Western Australia,Manufacturing,30523132.5
2023,Female,Western Australia,"Electricity, Gas, Water and Waste Services",12180290.2
2023,Female,Western Australia,Construction,27001603.7
2023,Female,Western Australia,Wholesale Trade,13803138.1
2023,Female,Western Australia,Retail Trade,56843353.5
2023,Female,Western Australia,Accommodation and Food Services,37776037.7
2023,Female,Western Australia,"Transport, Postal and Warehousing",25731396.2
2023,Female,Western Australia,Information Media and Telecommunications,2441980.4
2023,Female,Western Australia,Financial and Insurance Services,18368582.8
2023,Female,Western Australia,"Rental, Hiring and Real Estate Services",10128680.3
2023,Female,Western Australia,"Professional, Scientific and Technical Services",66822111.1
2023,Female,Western Australia,Administrative and Support Services,21757596
2023,Female,Western Australia,Public Administration and Safety,69951475.6
2023,Female,Western Australia,Education and Training,122536267.7
2023,Female,Western Australia,Health Care and Social Assistance,216734914.4
2023,Female,Western Australia,Arts and Recreation Services,10647413
2023,Female,Western Australia,Other Services,20105193.4
2023,Female,Western Australia,Total,863985368.6
2023,Female,Tasmania,"Agriculture, Forestry and Fishing",1569109.3
2023,Female,Tasmania,Mining,0
2023,Female,Tasmania,Manufacturing,6381220.3
2023,Female,Tasmania,"Electricity, Gas, Water and Waste Services",1758978.2
2023,Female,Tasmania,Construction,2621514.6
2023,Female,Tasmania,Wholesale Trade,3000650.8
2023,Female,Tasmania,Retail Trade,10813086.7
2023,Female,Tasmania,Accommodation and Food Services,6449602.7
2023,Female,Tasmania,"Transport, Postal and Warehousing",3184533.4
2023,Female,Tasmania,Information Media and Telecommunications,1688442.7
2023,Female,Tasmania,Financial and Insurance Services,5282373
2023,Female,Tasmania,"Rental, Hiring and Real Estate Services",4340168.8
2023,Female,Tasmania,"Professional, Scientific and Technical Services",10678969.9
2023,Female,Tasmania,Administrative and Support Services,3909378.5
2023,Female,Tasmania,Public Administration and Safety,18561911.6
2023,Female,Tasmania,Education and Training,21689608.6
2023,Female,Tasmania,Health Care and Social Assistance,50645665.4
2023,Female,Tasmania,Arts and Recreation Services,1274679.8
2023,Female,Tasmania,Other Services,2515602.9
2023,Female,Tasmania,Total,154296337.5
2023,Female,Northern Territory,"Agriculture, Forestry and Fishing",0
2023,Female,Northern Territory,Mining,644170.3
2023,Female,Northern Territory,Manufacturing,1428648
2023,Female,Northern Territory,"Electricity, Gas, Water and Waste Services",0
2023,Female,Northern Territory,Construction,2665105.4
2023,Female,Northern Territory,Wholesale Trade,637687.2
2023,Female,Northern Territory,Retail Trade,3194378.5
2023,Female,Northern Territory,Accommodation and Food Services,3586447.5
2023,Female,Northern Territory,"Transport, Postal and Warehousing",1671837.2
2023,Female,Northern Territory,Information Media and Telecommunications,1806737.1
2023,Female,Northern Territory,Financial and Insurance Services,1628017.9
2023,Female,Northern Territory,"Rental, Hiring and Real Estate Services",1834387.3
2023,Female,Northern Territory,"Professional, Scientific and Technical Services",4502052
2023,Female,Northern Territory,Administrative and Support Services,1142643.9
2023,Female,Northern Territory,Public Administration and Safety,17245347.5
2023,Female,Northern Territory,Education and Training,13499761
2023,Female,Northern Territory,Health Care and Social Assistance,22289384.5
2023,Female,Northern Territory,Arts and Recreation Services,1895044.6
2023,Female,Northern Territory,Other Services,1906976
2023,Female,Northern Territory,Total,82017171.5
2023,Female,Australian Capital Territory,"Agriculture, Forestry and Fishing",0
2023,Female,Australian Capital Territory,Mining,0
2023,Female,Australian Capital Territory,Manufacturing,2070985.9
2023,Female,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",7131608.6
2023,Female,Australian Capital Territory,Construction,947101.7
2023,Female,Australian Capital Territory,Wholesale Trade,0
2023,Female,Australian Capital Territory,Retail Trade,8338167.2
2023,Female,Australian Capital Territory,Accommodation and Food Services,4318540.6
2023,Female,Australian Capital Territory,"Transport, Postal and Warehousing",1227480.1
2023,Female,Australian Capital Territory,Information Media and Telecommunications,5075455
2023,Female,Australian Capital Territory,Financial and Insurance Services,5967275.1
2023,Female,Australian Capital Territory,"Rental, Hiring and Real Estate Services",498434.3
2023,Female,Australian Capital Territory,"Professional, Scientific and Technical Services",35401250.7
2023,Female,Australian Capital Territory,Administrative and Support Services,1843189.5
2023,Female,Australian Capital Territory,Public Administration and Safety,83524306.6
2023,Female,Australian Capital Territory,Education and Training,19506801.3
2023,Female,Australian Capital Territory,Health Care and Social Assistance,25819612.1
2023,Female,Australian Capital Territory,Arts and Recreation Services,3546156.7
2023,Female,Australian Capital Territory,Other Services,4002289.8
2023,Female,Australian Capital Territory,Total,200240242.3
2023,Female,Total,"Agriculture, Forestry and Fishing",66167792.5
2023,Female,Total,Mining,124172074.3
2023,Female,Total,Manufacturing,359275255.8
2023,Female,Total,"Electricity, Gas, Water and Waste Services",85605603.9
2023,Female,Total,Construction,193335166.1
2023,Female,Total,Wholesale Trade,181525881
2023,Female,Total,Retail Trade,595619377.7
2023,Female,Total,Accommodation and Food Services,322045389.2
2023,Female,Total,"Transport, Postal and Warehousing",214489156.5
2023,Female,Total,Information Media and Telecommunications,96195105.4
2023,Female,Total,Financial and Insurance Services,439932495.7
2023,Female,Total,"Rental, Hiring and Real Estate Services",129706274.9
2023,Female,Total,"Professional, Scientific and Technical Services",852792848.7
2023,Female,Total,Administrative and Support Services,219265598.3
2023,Female,Total,Public Administration and Safety,796713341.8
2023,Female,Total,Education and Training,1110608863
2023,Female,Total,Health Care and Social Assistance,2082374984
2023,Female,Total,Arts and Recreation Services,95816108.4
2023,Female,Total,Other Services,168631322.5
2023,Female,Total,Total,8131860093
2023,Male,New South Wales,"Agriculture, Forestry and Fishing",22966613.6
2023,Male,New South Wales,Mining,82684615
2023,Male,New South Wales,Manufacturing,319546708.3
2023,Male,New South Wales,"Electricity, Gas, Water and Waste Services",93794152.3
2023,Male,New South Wales,Construction,479051100.9
2023,Male,New South Wales,Wholesale Trade,119049081.1
2023,Male,New South Wales,Retail Trade,226465773.7
2023,Male,New South Wales,Accommodation and Food Services,120320406.2
2023,Male,New South Wales,"Transport, Postal and Warehousing",246028482.7
2023,Male,New South Wales,Information Media and Telecommunications,91440036.4
2023,Male,New South Wales,Financial and Insurance Services,351596279.7
2023,Male,New South Wales,"Rental, Hiring and Real Estate Services",71424982.9
2023,Male,New South Wales,"Professional, Scientific and Technical Services",470166323.4
2023,Male,New South Wales,Administrative and Support Services,74200442.4
2023,Male,New South Wales,Public Administration and Safety,285509353.4
2023,Male,New South Wales,Education and Training,155415615.3
2023,Male,New South Wales,Health Care and Social Assistance,247702087.7
2023,Male,New South Wales,Arts and Recreation Services,48912686.7
2023,Male,New South Wales,Other Services,104818016.9
2023,Male,New South Wales,Total,3630561330
2023,Male,Victoria,"Agriculture, Forestry and Fishing",36982675.6
2023,Male,Victoria,Mining,50369637.9
2023,Male,Victoria,Manufacturing,342232938.8
2023,Male,Victoria,"Electricity, Gas, Water and Waste Services",60734142.6
2023,Male,Victoria,Construction,420311714.6
2023,Male,Victoria,Wholesale Trade,140552873
2023,Male,Victoria,Retail Trade,186253743.3
2023,Male,Victoria,Accommodation and Food Services,60774298.9
2023,Male,Victoria,"Transport, Postal and Warehousing",200401496.2
2023,Male,Victoria,Information Media and Telecommunications,49681474.5
2023,Male,Victoria,Financial and Insurance Services,175731228.7
2023,Male,Victoria,"Rental, Hiring and Real Estate Services",28191879
2023,Male,Victoria,"Professional, Scientific and Technical Services",402179617.7
2023,Male,Victoria,Administrative and Support Services,54420650.5
2023,Male,Victoria,Public Administration and Safety,185011176.6
2023,Male,Victoria,Education and Training,120684288
2023,Male,Victoria,Health Care and Social Assistance,224599961.8
2023,Male,Victoria,Arts and Recreation Services,50737100.6
2023,Male,Victoria,Other Services,70504020.7
2023,Male,Victoria,Total,2875743454
2023,Male,Queensland,"Agriculture, Forestry and Fishing",32099847.6
2023,Male,Queensland,Mining,142377041.9
2023,Male,Queensland,Manufacturing,209892352.8
2023,Male,Queensland,"Electricity, Gas, Water and Waste Services",43190826.1
2023,Male,Queensland,Construction,366111069.9
2023,Male,Queensland,Wholesale Trade,99038842.1
2023,Male,Queensland,Retail Trade,117515743.4
2023,Male,Queensland,Accommodation and Food Services,65964418.2
2023,Male,Queensland,"Transport, Postal and Warehousing",190135132.2
2023,Male,Queensland,Information Media and Telecommunications,24529729.3
2023,Male,Queensland,Financial and Insurance Services,70860738.4
2023,Male,Queensland,"Rental, Hiring and Real Estate Services",22616273.7
